[200~"id","x_coordinate","y_coordinate","tribe_id","village_id","village_name","player_id","player_name","alliance_id","alliance_tag","population","region","capital","city","harbor","victory_points"
102041,-14,-54,1,18650,"Tro3’s landsby",1450,"Tro3",0,"",8,NULL,True,NULL,NULL,NULL
102048,-7,-54,1,18521,"Trickster’s landsby",1313,"Trickster",0,"",8,NULL,True,NULL,NULL,NULL
102051,-4,-54,3,18518,"Aldea de Gggjudvl",1304,"Gggjudvl",0,"",214,NULL,True,NULL,NULL,NULL
102054,-1,-54,1,18515,"Trincão",1286,"Cascade",0,"",359,NULL,False,NULL,NULL,NULL
102069,14,-54,3,18668,"01.",1464,"DikkeDerk",6,"LOTR",416,NULL,True,NULL,NULL,NULL
102078,23,-54,3,20579,"Lord 02",315,"The Ring",6,"LOTR",118,NULL,False,NULL,NULL,NULL
102086,31,-54,1,18982,"A01. Berzerk",1786,"Mûmakil",6,"LOTR",546,NULL,False,NULL,NULL,NULL
102089,34,-54,2,19094,"file12""s village",1903,"file12",0,"",8,NULL,True,NULL,NULL,NULL
102099,44,-54,3,19505,"1.",2356,"Szybki_Dżony",6,"LOTR",470,NULL,False,NULL,NULL,NULL
102116,61,-54,3,20471,"Aldea de CLB17GM",3240,"CLB17GM",0,"",10,NULL,True,NULL,NULL,NULL
102121,66,-54,3,21335,"MONTANA""s village",3652,"MONTANA",0,"",12,NULL,True,NULL,NULL,NULL
102395,-61,-55,1,20627,"Maria Jose",3326,"Rigo",0,"",215,NULL,True,NULL,NULL,NULL
102397,-59,-55,3,20397,"Europapa´s Dorp",3200,"Europapa",0,"",9,NULL,True,NULL,NULL,NULL
102399,-57,-55,3,20091,"Aldeia do Miguelao",3009,"Miguelao",0,"",10,NULL,True,NULL,NULL,NULL
102407,-49,-55,3,19740,"Loco",2623,"Loco",0,"",222,NULL,True,NULL,NULL,NULL
102409,-47,-55,3,21509,"02",1352,"Milkshake",10,"Loyal",89,NULL,False,NULL,NULL,NULL
102416,-40,-55,1,19365,"intodust""s village",2203,"intodust",0,"",30,NULL,True,NULL,NULL,NULL
102418,-38,-55,1,19314,"Macoloko""s village",2145,"Macoloko",0,"",12,NULL,True,NULL,NULL,NULL
102420,-36,-55,2,19229,"Деревня Honey",2043,"Honey",0,"",314,NULL,True,NULL,NULL,NULL
102430,-26,-55,5,18919,"Natars -26|-55",1,"Natars",0,"",52,NULL,False,NULL,NULL,NULL
102448,-8,-55,5,18649,"Natars -8|-55",1,"Natars",0,"",60,NULL,False,NULL,NULL,NULL
102450,-6,-55,1,18573,"Fortitude’s landsby",1373,"Fortitude",0,"",8,NULL,True,NULL,NULL,NULL
102456,0,-55,3,18597,"Aldeia do gransb",1371,"gransb",0,"",57,NULL,True,NULL,NULL,NULL
102483,27,-55,3,18893,"Iron Ville",1679,"Kratos",0,"",570,NULL,True,NULL,NULL,NULL
102494,38,-55,5,19288,"Natars 38|-55",1,"Natars",0,"",61,NULL,False,NULL,NULL,NULL
102499,43,-55,5,19503,"Natars 43|-55",1,"Natars",0,"",19,NULL,False,NULL,NULL,NULL
102500,44,-55,1,21114,"Rafaella",2114,"Elpelotero",62,"RNG*",33,NULL,False,NULL,NULL,NULL
102509,53,-55,2,19847,"Aldea de HUANK",2735,"HUANK",0,"",70,NULL,True,NULL,NULL,NULL
102514,58,-55,3,20273,"Mrs LadyAnnia*",3145,"Mrs LadyAnnia",0,"",89,NULL,True,NULL,NULL,NULL
102519,63,-55,1,21117,"Aldeia do andiroba",3558,"andiroba",0,"",8,NULL,True,NULL,NULL,NULL
102544,88,-55,1,20154,"01",473,"Haldir",6,"LOTR",418,NULL,True,NULL,NULL,NULL
102783,-74,-56,1,21299,"Riudoms",2678,"Boig",75,"Esc",103,NULL,False,NULL,NULL,NULL
102795,-62,-56,3,21040,"Monkey D.Luffy",3531,"circ7_",0,"",49,NULL,True,NULL,NULL,NULL
102797,-60,-56,3,20618,"Charliee95",3320,"Charliee95",0,"",341,NULL,True,NULL,NULL,NULL
102801,-56,-56,3,20089,"01",3006,"Crue",75,"Esc",355,NULL,True,NULL,NULL,NULL
102807,-50,-56,1,19796,"Cambrils",2678,"Boig",75,"Esc",346,NULL,True,NULL,NULL,NULL
102811,-46,-56,3,20098,"00 Hazelnut",1352,"Milkshake",10,"Loyal",426,NULL,False,NULL,NULL,NULL
102812,-45,-56,3,19582,"7ros""s village",2438,"7ros",0,"",79,NULL,True,NULL,NULL,NULL
102814,-43,-56,3,19537,"jho""s village",2391,"jho",43,"MM",153,NULL,True,NULL,NULL,NULL
102820,-37,-56,1,19313,"aleman""s village",2143,"aleman",0,"",107,NULL,True,NULL,NULL,NULL
102823,-34,-56,1,19211,"Blitz´s Dorp",2026,"Blitz",0,"",37,NULL,True,NULL,NULL,NULL
102839,-18,-56,2,18802,"Aldeia do Oioi",1600,"Oioi",0,"",8,NULL,True,NULL,NULL,NULL
102848,-9,-56,1,18694,"Do3""s village",1489,"Do3",0,"",11,NULL,True,NULL,NULL,NULL
102855,-2,-56,1,18643,"Tro2’s landsby",1438,"Tro2",0,"",8,NULL,True,NULL,NULL,NULL
102859,2,-56,2,18667,"azog6""s village",1468,"azog6",0,"",8,NULL,True,NULL,NULL,NULL
102875,18,-56,1,18816,"joranas8/sostinė",1617,"joranas8",0,"",50,NULL,True,NULL,NULL,NULL
102898,41,-56,5,19435,"Natars 41|-56",1,"Natars",0,"",147,NULL,False,NULL,NULL,NULL
103212,-46,-57,1,19667,"Selo od Mecastrasni",2534,"Mecastrasni",0,"",590,NULL,True,NULL,NULL,NULL
103218,-40,-57,3,19460,"P01",2302,"Panjul",0,"",324,NULL,True,NULL,NULL,NULL
103222,-36,-57,1,19311,"01 manquin",2140,"addres123",35,"MQS",503,NULL,False,NULL,NULL,NULL
103229,-29,-57,2,19125,"[99] Meu Macho",1933,"Meu Macho",14,"2ndB",429,NULL,False,NULL,NULL,NULL
103257,-1,-57,1,18692,"Luleå""s by",1487,"Luleå",10,"Loyal",337,NULL,True,NULL,NULL,NULL
103278,20,-57,2,20390,"Lisboa",2035,"Hole",26,"DinDP",128,NULL,False,NULL,NULL,NULL
103306,48,-57,3,19770,"DemonSlayer2""s",2652,"DemonSlayer2",62,"RNG*",301,NULL,True,NULL,NULL,NULL
103308,50,-57,3,20723,"Ribeye",2348,"Meat",6,"LOTR",266,NULL,False,NULL,NULL,NULL
103309,51,-57,3,19845,"Aldea de hunterx1",2732,"hunterx1",0,"",206,NULL,True,NULL,NULL,NULL
103314,56,-57,3,20272,"Papas_Capital",3146,"Papa_Platinum",62,"RNG*",382,NULL,True,NULL,NULL,NULL
103317,59,-57,2,20676,"Irilion""s village",3346,"Irilion",0,"",10,NULL,True,NULL,NULL,NULL
103319,61,-57,2,20847,"Parkin954""s village",3454,"Parkin954",0,"",38,NULL,True,NULL,NULL,NULL
103434,176,-57,1,21471,"Game_Zim 01",2096,"Game_Zim",62,"RNG*",29,NULL,False,NULL,NULL,NULL
103602,-57,-58,1,20394,"Aldea de Rimmont",3199,"Rimmont",0,"",336,NULL,True,NULL,NULL,NULL
107681,12,-68,3,19411,"Kando",2249,"aayam8",0,"",40,NULL,True,NULL,NULL,NULL
103611,-48,-58,2,19794,"Dorf von Titansaurus",2588,"Titansaurus",0,"",132,NULL,True,NULL,NULL,NULL
103635,-24,-58,3,19048,"01 Trinity",1850,"Trinity87",14,"2ndB",391,NULL,False,NULL,NULL,NULL
103649,-10,-58,5,18799,"Natars -10|-58",1,"Natars",0,"",51,NULL,False,NULL,NULL,NULL
103651,-8,-58,5,18798,"Natars -8|-58",1,"Natars",0,"",45,NULL,False,NULL,NULL,NULL
103658,-1,-58,1,21273,"Ny by",1487,"Luleå",10,"Loyal",67,NULL,False,NULL,NULL,NULL
103660,1,-58,1,18767,"rfvgfdsq""s village",1570,"rfvgfdsq",0,"",8,NULL,True,NULL,NULL,NULL
103693,34,-58,2,19285,"00.",2110,"Pollkien",6,"LOTR",384,NULL,True,NULL,NULL,NULL
103695,36,-58,1,19349,"Reseh",2184,"reseh",5,"RNG",522,NULL,True,NULL,NULL,NULL
103697,38,-58,3,19434,"Jefe Maestro""s villa",2273,"Jefe Maestro",0,"",15,NULL,True,NULL,NULL,NULL
103699,40,-58,1,19500,"Деревня lilianplay",2351,"lilianplay",0,"",47,NULL,True,NULL,NULL,NULL
103716,57,-58,2,20457,"freaksoid09""s village",3236,"freaksoid09",0,"",48,NULL,True,NULL,NULL,NULL
103920,-140,-59,3,21137,"Acrophobia",1642,"Xafobi",26,"DinDP",111,NULL,False,NULL,NULL,NULL
103984,-76,-59,1,21086,"!",2456,"Archetyp",26,"DinDP",158,NULL,False,NULL,NULL,NULL
104004,-56,-59,3,20391,"Aldea de Patovica",3198,"Patovica",0,"",12,NULL,True,NULL,NULL,NULL
104011,-49,-59,1,19937,"NEGRO""s village",2833,"NEGRO",75,"Esc",289,NULL,True,NULL,NULL,NULL
104014,-46,-59,5,19772,"Natars -46|-59",1,"Natars",0,"",47,NULL,False,NULL,NULL,NULL
104020,-40,-59,3,19534,"Деревня Arsenij",2387,"Arsenij",0,"",41,NULL,True,NULL,NULL,NULL
104022,-38,-59,2,21461,"Aldea nueva",2504,"Nicox7",0,"",7,NULL,False,NULL,NULL,NULL
104024,-36,-59,1,20609,"02 Addresinlandia",2140,"addres123",35,"MQS",306,NULL,True,NULL,NULL,NULL
104032,-28,-59,3,19164,"Minerva",1982,"RomansAreGood",1,"CONS",640,NULL,False,NULL,NULL,NULL
104055,-5,-59,1,18796,"01.| the Shire",1226,"kusspel",26,"DinDP",508,NULL,False,NULL,NULL,NULL
104069,9,-59,5,18862,"Natars 9|-59",1,"Natars",0,"",53,NULL,False,NULL,NULL,NULL
104081,21,-59,1,19040,"ead21""s village",1847,"ead21",0,"",8,NULL,True,NULL,NULL,NULL
104086,26,-59,5,19082,"Natars 26|-59",1,"Natars",0,"",54,NULL,False,NULL,NULL,NULL
104090,30,-59,5,19234,"Natars 30|-59",1,"Natars",0,"",44,NULL,False,NULL,NULL,NULL
104096,36,-59,1,21041,"Reseh 1",2184,"reseh",5,"RNG",73,NULL,False,NULL,NULL,NULL
104102,42,-59,5,19598,"Natars 42|-59",1,"Natars",0,"",18,NULL,False,NULL,NULL,NULL
104106,46,-59,1,19755,"Simyacı Köyü",2636,"Simyacı",0,"",13,NULL,True,NULL,NULL,NULL
104110,50,-59,3,19916,"Vvvvvv""s village",2808,"Vvvvvv",0,"",16,NULL,True,NULL,NULL,NULL
104119,59,-59,3,20844,"-professor""s village",3452,"-professor",0,"",8,NULL,True,NULL,NULL,NULL
104157,97,-59,2,20450,"01. Fangorn",106,"Treebeard",6,"LOTR",319,NULL,False,NULL,NULL,NULL
104329,-132,-60,1,21221,"03 Fins and Scales",403,"Finland Exists",1,"CONS",366,NULL,False,NULL,NULL,NULL
104414,-47,-60,5,19864,"Natars -47|-60",1,"Natars",0,"",19,NULL,False,NULL,NULL,NULL
104418,-43,-60,1,19739,"1. Pride",2621,"Fronky",0,"",109,NULL,True,NULL,NULL,NULL
104423,-38,-60,2,19533,"Villaggio di YYY90",2386,"YYY90",0,"",13,NULL,True,NULL,NULL,NULL
104432,-29,-60,2,19310,"NAZAR",2142,"NAZAR",0,"",75,NULL,True,NULL,NULL,NULL
104437,-24,-60,1,19161,"Ravenna",1976,"Tolly",10,"Loyal",536,NULL,True,NULL,NULL,NULL
104454,-7,-60,5,18852,"Natars -7|-60",1,"Natars",0,"",40,NULL,False,NULL,NULL,NULL
104459,-2,-60,1,18849,"Jali Torei",1633,"Jali Torei",14,"2ndB",427,NULL,False,NULL,NULL,NULL
104463,2,-60,5,18858,"Natars 2|-60",1,"Natars",0,"",62,NULL,False,NULL,NULL,NULL
104473,12,-60,5,18878,"Natars 12|-60",1,"Natars",0,"",51,NULL,False,NULL,NULL,NULL
104488,27,-60,5,19233,"Natars 27|-60",1,"Natars",0,"",36,NULL,False,NULL,NULL,NULL
104494,33,-60,1,19339,"Rusuh",2170,"Rusuh",5,"RNG",516,NULL,False,NULL,NULL,NULL
104508,47,-60,3,19839,"Anjos da Liberdade",2727,"GoTiMess",0,"",228,NULL,True,NULL,NULL,NULL
104515,54,-60,3,20454,"maybe""s village",3235,"maybe",0,"",8,NULL,True,NULL,NULL,NULL
104558,97,-60,2,21522,"02.",106,"Treebeard",6,"LOTR",84,NULL,False,NULL,NULL,NULL
104684,-178,-61,1,21350,"Capua",1976,"Tolly",10,"Loyal",207,NULL,False,NULL,NULL,NULL
104805,-57,-61,3,20797,"Bonny""s village",3416,"Bonny",0,"",124,NULL,True,NULL,NULL,NULL
104812,-50,-61,1,20526,"Hu Yu Hai Ding",485,"Splintertje",14,"2ndB",147,NULL,False,NULL,NULL,NULL
104818,-44,-61,5,19771,"Natars -44|-61",1,"Natars",0,"",45,NULL,False,NULL,NULL,NULL
104821,-41,-61,3,20821,"Addres duerme aquí",2146,"NiñoMalo",35,"MQS",208,NULL,True,NULL,NULL,NULL
104823,-39,-61,2,19581,"Pakalikas26/sostinė",2441,"Pakalikas26",0,"",258,NULL,True,NULL,NULL,NULL
104837,-25,-61,5,19196,"Natars -25|-61",1,"Natars",0,"",53,NULL,False,NULL,NULL,NULL
104845,-17,-61,3,19018,"Trefi""s village",1809,"Trefi",0,"",426,NULL,True,NULL,NULL,NULL
104890,28,-61,5,19283,"Natars 28|-61",1,"Natars",0,"",59,NULL,False,NULL,NULL,NULL
104897,35,-61,3,19499,"Frikandel flesh",2348,"Meat",6,"LOTR",496,NULL,True,NULL,NULL,NULL
104903,41,-61,3,19635,"00 Meerin",2498,"Chacal",62,"RNG*",341,NULL,True,NULL,NULL,NULL
104907,45,-61,1,19832,"Aldeia do MaJoris",2717,"MaJoris",0,"",13,NULL,True,NULL,NULL,NULL
104911,49,-61,3,20033,"Sergio2059""s village",2947,"Sergio2059",0,"",118,NULL,True,NULL,NULL,NULL
104913,51,-61,3,20268,"KILLER #1",3140,"Mercenario",0,"",207,NULL,True,NULL,NULL,NULL
105210,-53,-62,3,20617,"Your Mom&#39;s House",3319,"MFD",0,"",266,NULL,True,NULL,NULL,NULL
105225,-38,-62,2,19661,"Nicox7""s village",2504,"Nicox7",0,"",248,NULL,True,NULL,NULL,NULL
105226,-37,-62,1,20158,"02 ImbaT",1499,"ImbaTron",14,"2ndB",379,NULL,True,NULL,NULL,NULL
105234,-29,-62,1,19361,"Satria""s village",2199,"Satria",0,"",63,NULL,True,NULL,NULL,NULL
105236,-27,-62,3,19357,"REI_I",2195,"mobuss",0,"",105,NULL,True,NULL,NULL,NULL
105248,-15,-62,5,19117,"Natars -15|-62",1,"Natars",0,"",56,NULL,False,NULL,NULL,NULL
105259,-4,-62,1,18971,"Mil e um",1762,"Mil",14,"2ndB",388,NULL,False,NULL,NULL,NULL
105283,20,-62,5,19180,"Natars 20|-62",1,"Natars",0,"",53,NULL,False,NULL,NULL,NULL
105287,24,-62,5,19225,"Natars 24|-62",1,"Natars",0,"",54,NULL,False,NULL,NULL,NULL
105306,43,-62,1,19730,"Loko I",2602,"Loko da Laje",0,"",253,NULL,True,NULL,NULL,NULL
105318,55,-62,1,20836,"Aldeia do eudeschagas",3417,"eudeschagas",0,"",15,NULL,True,NULL,NULL,NULL
105320,57,-62,2,21101,"Skyner1""s village",3555,"Skyner1",0,"",97,NULL,True,NULL,NULL,NULL
105345,82,-62,3,21176,"03.",1464,"DikkeDerk",6,"LOTR",354,NULL,False,NULL,NULL,NULL
105616,-48,-63,1,20088,"Bloodfart",3005,"Malkezadek",0,"",360,NULL,True,NULL,NULL,NULL
105621,-43,-63,1,19858,"ROADKILL41""s village",2749,"ROADKILL41",0,"",176,NULL,True,NULL,NULL,NULL
105648,-16,-63,3,19153,"elphant""s village",1968,"elphant",0,"",8,NULL,True,NULL,NULL,NULL
105663,-1,-63,5,19013,"Natars -1|-63",1,"Natars",0,"",60,NULL,False,NULL,NULL,NULL
105684,20,-63,1,21416,"ARTE DA GUERRA",2099,"BOOK",5,"RNG",15,NULL,False,NULL,NULL,NULL
105689,25,-63,3,19334,"C01 Halbrand",2167,"Halbrand",6,"LOTR",346,NULL,True,NULL,NULL,NULL
105698,34,-63,3,19574,"Villaggio di Quica",2430,"Quica",0,"",12,NULL,True,NULL,NULL,NULL
106013,-52,-64,3,20616,"CMFD""s village",3318,"CMFD",0,"",8,NULL,True,NULL,NULL,NULL
106016,-49,-64,2,20388,"Aldeia do AllMight1",3197,"AllMight1",0,"",12,NULL,True,NULL,NULL,NULL
106028,-37,-64,5,19738,"Natars -37|-64",1,"Natars",0,"",15,NULL,False,NULL,NULL,NULL
106032,-33,-64,1,19580,"قرية 001",2440,"waleed",26,"DinDP",356,NULL,True,NULL,NULL,NULL
106034,-31,-64,1,19524,"super miror",2374,"supermiror",75,"Esc",516,NULL,True,NULL,NULL,NULL
106036,-29,-64,1,21467,"قرية جديدة",2374,"supermiror",75,"Esc",46,NULL,False,NULL,NULL,NULL
106059,-6,-64,1,21067,"02",1876,"thyphon",26,"DinDP",116,NULL,False,NULL,NULL,NULL
106065,0,-64,1,19072,"01",1876,"thyphon",26,"DinDP",429,NULL,True,NULL,NULL,NULL
106073,8,-64,2,19066,"file6""s village",1867,"file6",0,"",8,NULL,True,NULL,NULL,NULL
106085,20,-64,3,19282,"QUEBRADA",2100,"GangaZumbi",5,"RNG",392,NULL,True,NULL,NULL,NULL
106089,24,-64,2,19326,"Symmm""s village",2158,"Symmm",0,"",8,NULL,True,NULL,NULL,NULL
106091,26,-64,3,19433,"Dedina: 5d4eea8aaf",2274,"5d4eea8aaf",0,"",20,NULL,True,NULL,NULL,NULL
106093,28,-64,3,19498,"Деревня GerS",2350,"GerS",0,"",311,NULL,True,NULL,NULL,NULL
106109,44,-64,2,20023,"Sarch",2933,"Yener_701",62,"RNG*",296,NULL,True,NULL,NULL,NULL
106115,50,-64,1,20449,"Aldea de HotSalad420",3231,"HotSalad420",0,"",291,NULL,True,NULL,NULL,NULL
106117,52,-64,1,20675,"chill",3347,"CAT",5,"RNG",296,NULL,True,NULL,NULL,NULL
106119,54,-64,2,21100,"Skyner""s village",3554,"Skyner",0,"",8,NULL,True,NULL,NULL,NULL
106147,82,-64,3,20236,"02.",1464,"DikkeDerk",6,"LOTR",451,NULL,False,NULL,NULL,NULL
106368,-98,-65,1,20362,"02 Docki",1532,"Docki",14,"2ndB",317,NULL,False,NULL,NULL,NULL
106369,-97,-65,1,21439,"03 Docki",1532,"Docki",14,"2ndB",128,NULL,False,NULL,NULL,NULL
106413,-53,-65,1,21029,"قرية تـــركـــي ツ",3527,"تـــركـــي ツ",0,"",14,NULL,True,NULL,NULL,NULL
106416,-50,-65,3,20612,"Aldea de juanpetele",3317,"juanpetele",0,"",12,NULL,True,NULL,NULL,NULL
106419,-47,-65,3,20235,"Aldea de Emy2023",3117,"Emy2023",0,"",342,NULL,True,NULL,NULL,NULL
106421,-45,-65,3,20087,"GreatAaron""s village",3004,"GreatAaron",0,"",57,NULL,True,NULL,NULL,NULL
106423,-43,-65,2,20019,"oldskool""s village",2928,"oldskool",0,"",9,NULL,True,NULL,NULL,NULL
106436,-30,-65,3,19579,"00",2439,"Incognito",14,"2ndB",457,NULL,False,NULL,NULL,NULL
106445,-21,-65,5,19352,"Natars -21|-65",1,"Natars",0,"",54,NULL,False,NULL,NULL,NULL
106468,2,-65,3,20812,"II",2127,"data",0,"",82,NULL,False,NULL,NULL,NULL
106470,4,-65,1,21213,"New village",2311,"Lugyi",26,"DinDP",97,NULL,False,NULL,NULL,NULL
106472,6,-65,1,19137,"Gamemaster""s village",1946,"Gamemaster",0,"",286,NULL,True,NULL,NULL,NULL
106475,9,-65,2,19220,"Hamburgo",2035,"Hole",26,"DinDP",502,NULL,True,NULL,NULL,NULL
106485,19,-65,3,21530,"FAVELA",2100,"GangaZumbi",5,"RNG",3,NULL,False,NULL,NULL,NULL
106488,22,-65,5,19431,"Natars 22|-65",1,"Natars",0,"",123,NULL,False,NULL,NULL,NULL
106499,33,-65,1,19630,"Cloud",2489,"Silk Letter",0,"",55,NULL,True,NULL,NULL,NULL
106521,55,-65,3,21333,"xaro",3651,"xaro",0,"",67,NULL,True,NULL,NULL,NULL
106806,-61,-66,2,20415,"Radgona",164,"3mucCEPS",14,"2ndB",361,NULL,True,NULL,NULL,NULL
106825,-42,-66,3,20016,"Aldeia do kamikaze",2924,"kamikaze",0,"",8,NULL,True,NULL,NULL,NULL
106829,-38,-66,1,19856,"Elysium""s village",2748,"Elysium",0,"",18,NULL,True,NULL,NULL,NULL
106832,-35,-66,2,20128,"2. Vesper",1239,"Vesper",14,"2ndB",267,NULL,False,NULL,NULL,NULL
106840,-27,-66,1,19514,"Törppapa faluja",2364,"Törppapa",0,"",11,NULL,True,NULL,NULL,NULL
106849,-18,-66,2,19346,"Srta Lady 02",2181,"Delamarque",14,"2ndB",442,NULL,True,NULL,NULL,NULL
106877,10,-66,1,19281,"REPUBLICA",2099,"BOOK",5,"RNG",387,NULL,True,NULL,NULL,NULL
106885,18,-66,3,19309,"Aldeia do Jason Voorhees",2138,"Jason Voorhees",62,"RNG*",237,NULL,True,NULL,NULL,NULL
106903,36,-66,1,19723,"Roraima",2585,"Nubob",5,"RNG",401,NULL,True,NULL,NULL,NULL
106911,44,-66,2,20113,"Undead""s village",3028,"Undead",0,"",12,NULL,True,NULL,NULL,NULL
106916,49,-66,3,20672,"Aldeia do lukesouz",3344,"lukesouz",0,"",10,NULL,True,NULL,NULL,NULL
106920,53,-66,3,21330,"KWY I",3644,"KWY",0,"",56,NULL,True,NULL,NULL,NULL
106974,107,-66,2,20371,"Azog the Defiler 00",391,"Azog the Defile",6,"LOTR",336,NULL,True,NULL,NULL,NULL
107182,-86,-67,3,21187,"#02",2330,"Loop",75,"Esc",175,NULL,True,NULL,NULL,NULL
107215,-53,-67,3,21282,"Aldeia do acmoonxx",3628,"acmoonxx",0,"",57,NULL,True,NULL,NULL,NULL
107221,-47,-67,3,20578,"Roma",3297,"Jose",0,"",217,NULL,True,NULL,NULL,NULL
107240,-28,-67,2,19658,"قرية mohamed ali",2522,"mohamed ali",0,"",10,NULL,True,NULL,NULL,NULL
107248,-20,-67,3,21458,"VALHALLA",3180,"Alaster",14,"2ndB",37,NULL,False,NULL,NULL,NULL
107256,-12,-67,3,19345,"1. Santiago",2180,"Diogo",0,"",352,NULL,True,NULL,NULL,NULL
107263,-5,-67,3,19299,"I",2127,"data",0,"",387,NULL,True,NULL,NULL,NULL
107267,-1,-67,1,19291,"Radio""s village",2116,"Radio",0,"",25,NULL,True,NULL,NULL,NULL
107283,15,-67,2,19418,"Aldeia do Canibal",2257,"Canibal",0,"",124,NULL,True,NULL,NULL,NULL
107287,19,-67,2,19486,"Zeroug""s village",2334,"Zeroug",0,"",28,NULL,True,NULL,NULL,NULL
107289,21,-67,2,19469,"הכפר של adisr",2317,"adisr",0,"",62,NULL,True,NULL,NULL,NULL
107292,24,-67,1,19531,"Great Hall of Thráin",2376,"Smaug",6,"LOTR",308,NULL,True,NULL,NULL,NULL
107296,28,-67,5,19626,"Natars 28|-67",1,"Natars",0,"",57,NULL,False,NULL,NULL,NULL
107304,36,-67,3,20168,"01 ZO!",1530,"Rosie Cotton",6,"LOTR",395,NULL,False,NULL,NULL,NULL
107308,40,-67,3,20012,"flyfish""s village",2919,"flyfish",0,"",8,NULL,True,NULL,NULL,NULL
107315,47,-67,3,20666,"Matemática",3341,"Pf1h0O3yfl",0,"",222,NULL,True,NULL,NULL,NULL
107318,50,-67,3,21099,"Aldeia do theutheu96",3553,"theutheu96",0,"",13,NULL,True,NULL,NULL,NULL
107375,107,-67,2,21518,"Azog the Defiler 01",391,"Azog the Defile",6,"LOTR",96,NULL,False,NULL,NULL,NULL
107619,-50,-68,3,21021,"Aldeia do Parceiro",3526,"Parceiro",0,"",177,NULL,True,NULL,NULL,NULL
107625,-44,-68,1,20384,"Aldea de nachoasekas",3196,"nachoasekas",0,"",331,NULL,True,NULL,NULL,NULL
107629,-40,-68,2,20042,"Club""s village",2956,"Mach",14,"2ndB",361,NULL,True,NULL,NULL,NULL
107638,-31,-68,2,20596,"Nifelheim",2726,"evanmaitrin",75,"Esc",254,NULL,False,NULL,NULL,NULL
107640,-29,-68,2,21523,"Aldea nueva",2726,"evanmaitrin",75,"Esc",19,NULL,False,NULL,NULL,NULL
107644,-25,-68,2,19578,"Aldea de dani",2436,"dani",0,"",126,NULL,True,NULL,NULL,NULL
107653,-16,-68,1,19430,"Pandaria""s village",2270,"Pandaria",0,"",206,NULL,True,NULL,NULL,NULL
107658,-11,-68,2,19408,"Tobas",2247,"Vino_tinto",26,"DinDP",350,NULL,True,NULL,NULL,NULL
107672,3,-68,1,19304,"BrenoLIDERA""s village",2132,"BrenoLIDERA",0,"",41,NULL,True,NULL,NULL,NULL
107675,6,-68,2,19303,"lerti""s village",2129,"lerti",0,"",8,NULL,True,NULL,NULL,NULL
107685,16,-68,5,19467,"Natars 16|-68",1,"Natars",0,"",15,NULL,False,NULL,NULL,NULL
107693,24,-68,1,20420,"New village",2376,"Smaug",6,"LOTR",53,NULL,False,NULL,NULL,NULL
107701,32,-68,3,19712,"yahir.sa.""s village",2573,"yahir.sa.",0,"",10,NULL,True,NULL,NULL,NULL
107706,37,-68,3,19904,"Satul lui Enormal",2794,"Enormal",0,"",53,NULL,True,NULL,NULL,NULL
107715,46,-68,1,20660,"Aldeia do Lipofull",3338,"Lipofull",0,"",102,NULL,True,NULL,NULL,NULL
107717,48,-68,1,20814,"tasmim""s village",3429,"tasmim",0,"",13,NULL,True,NULL,NULL,NULL
107720,51,-68,2,21324,"Aldea de Gabydgf",3650,"Gabydgf",0,"",101,NULL,True,NULL,NULL,NULL
107967,-103,-69,3,20572,"02",494,"BadKarma",14,"2ndB",271,NULL,True,NULL,NULL,NULL
108029,-41,-69,3,20234,"bambamhc""s village",3109,"bambamhc",0,"",8,NULL,True,NULL,NULL,NULL
108034,-36,-69,1,20015,"Aldea de darksun",2923,"darksun",75,"Esc",352,NULL,True,NULL,NULL,NULL
108043,-27,-69,2,19736,"Osada: rezerw",2615,"rezerw",0,"",252,NULL,True,NULL,NULL,NULL
108052,-18,-69,2,19504,"Vault 111",2354,"WarNeverChanges",26,"DinDP",384,NULL,False,NULL,NULL,NULL
108055,-15,-69,1,19501,"adasieq",2352,"Adaskozordzik",0,"",212,NULL,True,NULL,NULL,NULL
108065,-5,-69,2,19403,"Thefort",2235,"elmago",0,"",281,NULL,True,NULL,NULL,NULL
108088,18,-69,2,19529,"قرية RRR",2382,"RRR",0,"",18,NULL,True,NULL,NULL,NULL
108115,45,-69,1,20623,"Kingslanding",3325,"OchoaGlow",0,"",50,NULL,True,NULL,NULL,NULL
108120,50,-69,3,21320,"Aldeia do KapsLoki",3649,"KapsLoki",0,"",53,NULL,True,NULL,NULL,NULL
108427,-44,-70,1,20795,"Bankotsu",3415,"bankotsu",0,"",137,NULL,True,NULL,NULL,NULL
108433,-38,-70,2,21382,"Lamora",642,"Nye",14,"2ndB",40,NULL,False,NULL,NULL,NULL
108438,-33,-70,1,19935,"00",2830,"DARKNESS",0,"",208,NULL,True,NULL,NULL,NULL
108441,-30,-70,2,19838,"Prontera",2726,"evanmaitrin",75,"Esc",414,NULL,True,NULL,NULL,NULL
108448,-23,-70,2,19733,"01",2610,"UgaUga",5,"RNG",466,NULL,False,NULL,NULL,NULL
108455,-16,-70,5,19577,"Natars -16|-70",1,"Natars",0,"",61,NULL,False,NULL,NULL,NULL
108476,5,-70,1,19462,"Lugyi""s village",2311,"Lugyi",26,"DinDP",380,NULL,True,NULL,NULL,NULL
108483,12,-70,1,19526,"[]",2379,"ExtinctYou",5,"RNG",459,NULL,True,NULL,NULL,NULL
